PedidoID,CategoriaID,CategoriaNome,CategoriaDescrição,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaísID,ClientePaís,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
11003,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,706.482,94.518,801,0,28.52,10,10/02/2012,3,52,Small Crocodile Boots,2,24
10712,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,865.566,203.034,1068.6,0,23.09,30,26/08/2011,3,56,High Heels Shoes,2,26
10519,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,13.489.776,2.802.224,1629.2,0,43.11,40,24/10/2010,9,56,High Heels Shoes,2,26
10388,5,Ladies´Footwear,Ladies Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.368.684,614.916,1983.6,330.6,44.7,20,25/06/2010,3,52,Small Crocodile Boots,2,24
10415,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,375.415,7.7985,45.34,0,29.01,2,21/11/2009,3,17,TieBreak Tennis shoes,2,7
10388,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,108.054,48.546,156.6,26.1,44.7,15,25/06/2010,3,45,Danske Treshoe,2,21
10567,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,2.624.886,615.714,324.06,0,40.24,3,07/04/2010,9,51,Snake Boots,2,24
10420,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,6.074.208,1.995.392,806.96,73.36,79.18,20,26/11/2011,9,9,Fuji Boots,2,4
10346,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,7.685.798,2.099.362,978.516,88.956,23.56,36,10/09/2011,9,17,TieBreak Tennis shoes,2,7
10800,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,8.286.221,2.755.579,1104.18,100.38,51.05,10,31/10/2012,9,51,Snake Boots,2,24
10687,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.070.172,251.028,1321.2,0,55.58,10,05/08/2011,3,29,Davenport,2,12
10687,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.667.385,905.74,2.573.125,514.625,55.58,50,05/08/2011,3,9,Fuji Boots,2,4
10440,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,25.664.688,9.980.712,3564.54,464.94,73.65,24,14/01/2010,3,29,Davenport,2,12
10335,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,43.251.149,16.819.891,6.007.104,1.001.184,46.91,48,25/02/2011,9,51,Snake Boots,2,24
10912,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,64.705.284,26.997.216,9170.25,1834.05,59.74,60,01/07/2012,3,29,Davenport,2,12
10897,6,Men´s Footwear,Men Shoes,37,Boleros,Robert Bolero,Cork,IRL,Ireland,9.395.064,1.256.936,10652,0,47.05,80,24/06/2012,9,29,Davenport,2,12
10312,7,Children´s wear,3-15 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.794.667,172.133,196.68,0,76.68,4,26/02/2011,3,28,RDL Suit,2,12
10458,7,Children´s wear,3-15 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,11.970.396,2.486.604,1445.7,0,63.98,30,01/03/2012,9,28,RDL Suit,2,12
10503,7,Children´s wear,3-15 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,14.437.836,2.999.164,1743.7,0,29.87,70,17/04/2010,3,14,Kool Sunglasses,2,6
10751,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,12.636,2.964,15.6,0,31.69,15,29/04/2011,3,73,Mehmet-Napp,2,17
10420,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,178.848,5.8752,23.76,2.16,79.18,20,26/11/2011,9,73,Mehmet-Napp,2,17
10687,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,376.164,204.336,58.05,11.61,55.58,6,05/08/2011,3,36,Mehmet-Tröja,2,17
10420,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,445.133,146.227,59.136,5.376,79.18,2,26/11/2011,9,13,Aino Shoes,2,6
10646,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,92.583,50.292,142.875,28.575,58.82,18,01/09/2011,3,10,Sapporoo Gloves,2,4
10519,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.000.224,268.176,126.84,06.04,43.11,16,24/10/2010,9,10,Sapporoo Gloves,2,4
10946,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,147.735,19.765,167.5,0,47.58,25,18/07/2012,9,10,Sapporoo Gloves,2,4
11003,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.479.996,198.004,167.8,0,28.52,10,10/02/2012,3,40,Duck Trousers,2,19
10301,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.583.712,249.288,183.3,0,21.92,10,15/07/2011,9,40,Duck Trousers,2,19
10985,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,1.966.507,486.053,245.256,22.296,72.53,8,04/04/2012,9,18,Deuce shirt,2,7
10298,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,2.536.704,1.133.296,367,73.4,78.52,40,12/07/2009,2,36,Mehmet-Tröja,2,17
11063,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,2.545.452,629.148,317.46,28.86,75.08,30,05/03/2012,3,41,Duck Shirt,2,19
10380,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,3.967.315,1.083.665,505.098,45.918,77.11,18,22/10/2012,9,30,Baby Dark Lounge Suit,2,13
10516,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,564.075,185.3,749.375,68.125,78.18,25,30/05/2010,9,18,Deuce shirt,2,7
10751,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,573.723,134.577,708.3,0,31.69,30,29/04/2011,3,30,Baby Dark Lounge Suit,2,13
10470,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,6.543.161,1.013.839,755.7,0,72.95,30,15/01/2010,3,18,Deuce shirt,2,7
10516,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,695.52,228.48,924,84,78.18,80,30/05/2010,9,41,Duck Shirt,2,19
11063,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,7.041.888,1.740.512,878.24,79.84,75.08,40,05/03/2012,3,40,Duck Trousers,2,19
10897,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,834.125,111.595,945.72,0,47.05,36,24/06/2012,9,30,Baby Dark Lounge Suit,2,13
10678,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,984.636,230.964,1215.6,0,76.87,120,29/11/2010,9,41,Duck Shirt,2,19
11002,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,12.515.933,1.674.467,1419.04,0,43.9,56,12/12/2011,9,13,Aino Shoes,2,6
10661,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,2.075.787,999.453,3075.24,512.54,63.6,49,15/07/2011,3,58,Ga-Ga Dress,2,27
10373,8,Babywear,0-3 Years,37,Boleros,Robert Bolero,Cork,IRL,Ireland,36.681.984,14.265.216,5094.72,849.12,25.5,80,10/10/2012,9,58,Ga-Ga Dress,2,27
10545,1,Men´s Clothes,Fashion for Men,43,For The Dark Night,Klaus Tarantino,Walla Walla,USA,USA,2.199.619,437.381,263.7,0,36.41,10,29/07/2010,1,11,Desperado Jeans,3,5
10715,1,Men´s Clothes,Fashion for Men,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,772.497,181.203,953.7,0,72.7,30,28/08/2011,5,71,Atles Lussekofta,1,15
11076,2,Womens wear,Fashion for Women,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,694.453,260.547,95.5,19.1,58.43,20,27/03/2012,5,6,Shagall Socks,1,3
11076,3,Sportwear,Sports…,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,862.596,359.904,122.25,24.45,58.43,10,27/03/2012,5,19,Squash Shorts,1,8
10331,3,Sportwear,Sports…,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,4.920.912,774.588,569.55,0,70.49,15,21/08/2011,5,54,Patamonia Fleece Jacket,1,25
10876,5,Ladies´Footwear,Ladies Shoes,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,639.623,77.577,717.2,0,26.13,20,14/06/2012,4,64,WFS shoes,1,12
11076,7,Children´s wear,3-15 Years,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,4.397.652,1.834.848,623.25,124.65,58.43,20,27/03/2012,5,14,Kool Sunglasses,1,6
10715,8,Babywear,0-3 Years,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,1.115.856,261.744,137.76,0,72.7,21,28/08/2011,5,10,Sapporoo Gloves,1,4
10876,8,Babywear,0-3 Years,9,La Legion Mercenaire,Bernard de Gaule,Marseille,FRA,France,2.265.241,303.059,256.83,0,26.13,21,14/06/2012,4,46,Rodbye Troje,1,21
11027,1,Men´s Clothes,Fashion for Men,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,1.267.434,528.816,179.625,35.925,45.87,30,20/02/2012,1,24,Samba Socker  Socks,3,10
10949,2,Womens wear,Fashion for Women,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,428.652,5.7348,48.6,0,31.41,12,18/10/2012,1,6,Shagall Socks,3,3
10411,2,Womens wear,Fashion for Women,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,22.760.064,10.225.536,3298.56,549.76,61.5,40,15/10/2012,1,44,Okkaba Skin Jackets,3,20
10411,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,682.603,306.677,98.928,16.488,61.5,9,15/10/2012,1,59,Rasta WCT,3,28
10410,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,1.234.714,256.486,149.12,0,25.49,16,16/11/2009,1,59,Rasta WCT,3,28
11045,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,3.310.146,442.854,375.3,0,42.4,15,27/02/2012,1,33,Car Boots,3,15
11048,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,4.267.469,570.931,483.84,0,41.68,42,28/02/2012,1,68,Cap,3,8
11027,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,589.623,165.327,754.95,150.99,45.87,21,20/02/2012,1,62,Sheat Shoes,3,29
10410,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,10.532.491,2.187.909,1272.04,0,25.49,49,16/11/2009,1,33,Car Boots,3,15
10949,3,Sportwear,Sports…,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,14.600.628,1.953.372,1655.4,0,31.41,60,18/10/2012,1,62,Sheat Shoes,3,29
10949,6,Men´s Footwear,Men Shoes,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,1.447.891,193.709,164.16,0,31.41,6,18/10/2012,1,17,TieBreak Tennis shoes,3,7
11045,6,Men´s Footwear,Men Shoes,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,21.707.784,2.904.216,2461.2,0,42.4,24,27/02/2012,1,51,Snake Boots,3,24
10949,8,Babywear,0-3 Years,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,1.714.608,229.392,194.4,0,31.41,30,18/10/2012,1,10,Sapporoo Gloves,3,4
10411,8,Babywear,0-3 Years,10,Big Foot Shoes,James Hendersson,Tsawassen,CAN,Canada,191.268,85.932,277.2,46.2,61.5,25,15/10/2012,1,41,Duck Shirt,3,19
10436,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,142.681,46.871,189.552,17.232,77.37,24,08/01/2011,5,75,Bow tie,1,12
10628,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,3.691.575,865.925,455.75,0,59.28,25,17/03/2011,5,1,Lenin Jeansshorts,1,1
10265,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,4.865.012,696.988,556.2,0,28.57,20,30/05/2011,5,70,US-Master Jeans,1,7
10566,1,Men´s Clothes,Fashion for Men,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,742.77,311.78,1054.55,137.55,51.88,35,18/09/2010,4,11,Desperado Jeans,1,5
10360,2,Womens wear,Fashion for Women,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,6.975.936,1.098.064,807.4,0,26.24,10,27/11/2011,5,38,Le Baby Dress,1,18
10297,2,Womens wear,Fashion for Women,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,3.076.704,484.296,3561,0,52.73,60,09/03/2012,4,39,Terence Top,1,18
10566,2,Womens wear,Fashion for Women,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,3.228.903,757.397,3986.3,0,51.88,10,18/09/2010,4,76,Minnki Pälsii,1,23
10679,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,827.172,194.028,102.12,0,62.06,12,29/07/2011,5,59,Rasta WCT,1,28
10360,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,5.530.896,870.604,640.15,0,26.24,35,27/11/2011,5,49,Finnish Sport Blades,1,23
10559,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,5.680.368,1.683.072,736.344,35.064,34.85,18,12/12/2009,4,55,Feiss Fleece Trousers,1,25
10360,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,8.885.722,1.398.678,1028.44,0,26.24,28,27/11/2011,5,54,Patamonia Fleece Jacket,1,25
10449,3,Sportwear,Sports…,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,8.929.365,1.514.635,1044.4,0,51.48,35,25/12/2009,4,62,Sheat Shoes,1,29
10297,4,Bath Clothes,Beachwear,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,206.496,32.504,239,0,52.73,20,09/03/2012,4,72,Rossi Shorts,1,14
10826,4,Bath Clothes,Beachwear,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,2.735.082,365.918,310.1,0,68.66,35,17/10/2012,4,31,Rossi Bermuda Shorts,1,14
10584,4,Bath Clothes,Beachwear,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,3.733.369,1.070.381,480.375,22.875,75.08,50,05/05/2011,5,31,Rossi Bermuda Shorts,1,14
10826,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,2.477.979,331.521,280.95,0,68.66,15,17/10/2012,4,57,Burned Rubber Shoes,1,26
10436,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,9.026.856,2.965.344,1199.22,109.02,77.37,30,08/01/2011,5,64,WFS shoes,1,12
10436,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,12.506.112,4.108.288,1661.44,151.04,77.37,40,08/01/2011,5,56,High Heels Shoes,1,26
10449,5,Ladies´Footwear,Ladies Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,14.569.488,3.026.512,1759.6,0,51.48,20,25/12/2009,4,52,Small Crocodile Boots,1,24
10265,6,Men´s Footwear,Men Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,619.488,97.512,717,0,28.57,30,30/05/2011,5,17,TieBreak Tennis shoes,1,7
10360,6,Men´s Footwear,Men Shoes,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,41.053.824,6.462.176,4751.6,0,26.24,35,27/11/2011,5,29,Davenport,1,12
10360,7,Children´s wear,3-15 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,10.904.544,1.716.456,1262.1,0,26.24,30,27/11/2011,5,28,RDL Suit,1,12
10436,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,53.199,11.051,64.25,0,77.37,5,08/01/2011,5,46,Rodbye Troje,1,21
10449,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,810.281,168.319,97.86,0,51.48,14,25/12/2009,4,10,Sapporoo Gloves,1,4
10559,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,847.584,251.136,109.872,5.232,34.85,12,12/12/2009,4,41,Duck Shirt,1,19
10566,8,Babywear,0-3 Years,7,Menàge à Trois,Julie Binoché,Strasbourg,FRA,France,3.843.288,1.613.232,545.652,71.172,51.88,18,18/09/2010,4,18,Deuce shirt,1,7
10907,1,Men´s Clothes,Fashion for Men,74,Chateau de Ville,André Millard,Paris,FRA,France,948.326,12.6874,107.52,0,72.85,14,31/12/2011,4,75,Bow tie,1,12
10964,2,Womens wear,Fashion for Women,74,Chateau de Ville,André Millard,Paris,FRA,France,3.849.048,514.952,436.4,0,44.33,5,25/10/2012,4,38,Le Baby Dress,1,18
10964,3,Sportwear,Sports…,74,Chateau de Ville,André Millard,Paris,FRA,France,179.928,2.4072,20.4,0,44.33,10,25/10/2012,4,69,Racing Truck  Socks,1,15
10738,3,Sportwear,Sports…,74,Chateau de Ville,André Millard,Paris,FRA,France,210.438,4.9362,25.98,0,43.51,3,17/04/2011,4,16,Wimbledon T-Shirt,1,7
10964,8,Babywear,0-3 Years,74,Chateau de Ville,André Millard,Paris,FRA,France,1.344.168,179.832,152.4,0,44.33,6,25/10/2012,4,18,Deuce shirt,1,7
10460,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,26.231,13.369,39.6,7.92,69.81,4,04/03/2010,2,75,Bow tie,2,12
10294,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,426.125,6.7075,49.32,0,35.17,6,05/03/2012,2,75,Bow tie,2,12
10254,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,561.384,218.316,77.97,10.17,49.18,15,17/11/2010,2,24,Samba Socker  Socks,2,10
10955,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,831.902,299.938,113.184,18.864,59.3,12,21/01/2012,9,75,Bow tie,2,12
10465,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,91.287,18.963,110.25,0,64.55,25,11/04/2010,3,24,Samba Socker  Socks,2,10
10761,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.109.538,260.262,136.98,0,74.71,18,07/10/2011,9,75,Bow tie,2,12
10726,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.190.295,279.205,146.95,0,63.55,5,08/09/2011,3,11,Desperado Jeans,2,5
10364,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.284.336,202.164,148.65,0,33.65,5,02/10/2009,2,71,Atles Lussekofta,2,15
10382,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.489.075,309.325,179.84,0,72.13,32,29/10/2009,3,5,O-Man Underwear,2,2
11047,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.577.016,657.984,223.5,44.7,21.76,30,29/10/2012,3,5,O-Man Underwear,2,2
11043,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,2.494.296,333.704,282.8,0,39.19,10,26/02/2012,9,11,Desperado Jeans,2,5
10980,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,2.825.928,1.018.872,384.48,64.08,26.34,40,01/09/2012,3,75,Bow tie,2,12
10614,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,2.960.874,694.526,365.54,0,60.78,14,03/06/2011,3,11,Desperado Jeans,2,5
10294,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,3.368.563,530.237,389.88,0,35.17,18,05/03/2012,2,1,Lenin Jeansshorts,2,1
10553,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,3.680.235,863.265,454.35,0,74.82,15,06/03/2010,9,11,Desperado Jeans,2,5
10327,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,415.152,161.448,576.6,96.1,65.53,25,17/10/2009,3,2,Mr X Trousers,2,1
11047,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,4.257.855,177.652,6.034.375,1.206.875,21.76,25,29/10/2012,3,1,Lenin Jeansshorts,2,1
10895,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,4.453.218,595.782,504.9,0,37.91,110,22/02/2012,9,24,Samba Socker  Socks,2,10
10389,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,6.945.264,1.442.736,838.8,0,59.24,30,26/11/2010,9,70,US-Master Jeans,2,7
10327,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1257.12,488.88,1746,291,65.53,50,17/10/2009,3,11,Desperado Jeans,2,5
11024,1,Men´s Clothes,Fashion for Men,19,Th Fashing,Greg Thatcher,London,GBR,UK,1261.26,168.74,1430,0,27.01,50,19/02/2012,3,71,Atles Lussekofta,2,15
10884,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,966.319,184.061,115.038,5.478,43.67,12,17/05/2012,9,65,Stretch oui-pants,2,2
10933,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,973.552,130.248,110.38,0,32.82,2,10/01/2012,3,53,Jumpin Jack Flash Dress,2,24
10256,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,134.136,27.864,162,0,22.56,12,20/05/2011,3,77,Skirt,2,12
11024,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.737.364,232.436,196.98,0,27.01,21,19/02/2012,3,65,Stretch oui-pants,2,2
11015,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.873.368,250.632,212.4,0,42.24,18,14/02/2012,9,77,Skirt,2,12
10614,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,2.414.205,566.295,298.05,0,60.78,5,03/06/2011,3,39,Terence Top,2,18
10532,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,3.639.168,853.632,449.28,0,78.04,24,14/06/2012,9,66,Langoste Shirt,2,2
10726,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,458.055,107.445,565.5,0,63.55,25,08/09/2011,3,4,Oyaki Kimono,2,2
10624,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,668.574,156.826,825.4,0,61.04,10,12/10/2011,3,44,Okkaba Skin Jackets,2,20
10256,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,7.517.826,1.561.674,907.95,0,22.56,15,20/05/2011,3,53,Jumpin Jack Flash Dress,2,24
10475,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,9.243.776,2.651.824,1189.56,155.16,34.69,60,20/10/2010,3,66,Langoste Shirt,2,2
10324,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,14.231.808,4.710.992,1894.28,247.08,42.61,80,13/03/2011,2,63,Serve-Shirt,2,7
10895,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,2.552.067,341.433,2893.5,0,37.91,45,22/02/2012,9,39,Terence Top,2,18
10475,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,144.303.012,56.117.839,200.420.851,26.141.851,34.69,42,20/10/2010,3,76,Minnki Pälsii,2,23
10808,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,14845.68,62.315.201,210.772.001,27.492.001,25.87,50,06/11/2012,3,76,Minnki Pälsii,2,23
10612,2,Womens wear,Fashion for Women,19,Th Fashing,Greg Thatcher,London,GBR,UK,25.980.912,6.094.288,32075.2,0,66.44,80,31/01/2011,3,76,Minnki Pälsii,2,23
10673,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,234.981,5.5119,29.01,0,46.29,3,23/03/2011,9,16,Wimbledon T-Shirt,2,7
10364,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,53.136,8.364,61.5,0,33.65,30,02/10/2009,2,69,Racing Truck  Socks,2,15
10804,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,61.074,25.636,86.71,11.31,25.71,4,05/12/2011,3,49,Finnish Sport Blades,2,23
10614,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,707.616,165.984,87.36,0,60.78,8,03/06/2011,3,21,Basket Shoes,2,8
10294,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,875.671,8.1929,95.76,0,35.17,21,05/03/2012,2,60,Game Over T-Shirt,2,28
10553,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.035.342,242.858,127.82,0,74.82,14,06/03/2010,9,16,Wimbledon T-Shirt,2,7
10612,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,148.068,34.732,182.8,0,66.44,40,31/01/2011,3,60,Game Over T-Shirt,2,28
10324,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.591.229,526.726,2.117.955,276.255,42.61,21,13/03/2011,2,16,Wimbledon T-Shirt,2,7
11059,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,1.602.153,214.347,181.65,0,75.66,35,03/04/2012,9,60,Game Over T-Shirt,2,28
10794,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,161.595,77.805,239.4,39.9,64.91,6,29/09/2011,3,54,Patamonia Fleece Jacket,2,25
10460,3,Sportwear,Sports…,19,Th Fashing,Greg Thatcher,London,GBR,UK,205.7,1.048.375,3.105.375,621.075,69.81,21,04/03/2010,2,68,Cap,2,8
